age,height_cm,weight_kg,work_rate_att,overall
23,185.0,76.0,Low,65
19,175.0,66.0,Medium,65
27,176.0,67.0,High,65
25,190.0,82.0,Medium,65
27,179.0,79.0,Medium,65
30,182.0,80.0,Medium,65
26,190.0,90.0,Medium,65
23,185.0,78.0,High,65
28,191.0,84.0,Medium,65
31,191.0,84.0,Low,65
22,180.0,70.0,Medium,65
29,185.0,88.0,Medium,65
28,175.0,66.0,High,65
29,184.0,78.0,Medium,65
29,178.0,78.0,Medium,65
19,187.0,85.0,High,65
23,180.0,72.0,Medium,65
23,176.0,70.0,Medium,65
23,180.0,72.0,High,65
27,172.0,68.0,Medium,65
24,186.0,86.0,High,65
31,183.0,73.0,Medium,65
23,179.0,65.0,High,65
27,175.0,70.0,High,65
25,180.0,72.0,Medium,65
29,179.0,70.0,Medium,65
28,192.0,90.0,Medium,65
21,193.0,78.0,Medium,65
27,184.0,77.0,Medium,65
26,182.0,82.0,Medium,65
20,181.0,74.0,Medium,65
29,189.0,86.0,Medium,65
19,177.0,75.0,High,65
24,180.0,77.0,Medium,65
27,177.0,74.0,High,65
30,180.0,80.0,High,65
31,187.0,78.0,Medium,65
25,185.0,83.0,Medium,65
20,186.0,84.0,Medium,65
23,188.0,79.0,Medium,65
23,188.0,79.0,Low,65
26,178.0,68.0,High,65
27,183.0,78.0,Medium,65
21,197.0,93.0,Medium,65
27,174.0,68.0,Medium,65
18,194.0,84.0,Medium,65
22,175.0,65.0,High,65
25,175.0,70.0,High,65
29,181.0,78.0,Medium,65
23,185.0,82.0,Medium,65
31,183.0,71.0,High,65
29,191.0,87.0,Medium,65
25,184.0,76.0,Medium,65
26,176.0,70.0,Medium,65
23,183.0,78.0,High,65
36,185.0,81.0,Medium,65
25,188.0,84.0,Low,65
25,174.0,70.0,Medium,65
19,185.0,83.0,Medium,65
25,190.0,80.0,Medium,65
18,175.0,61.0,High,65
29,192.0,81.0,Medium,65
23,183.0,84.0,Low,65
34,179.0,73.0,Medium,65
28,180.0,76.0,Medium,65
30,187.0,83.0,Medium,65
27,188.0,89.0,Medium,65
21,172.0,63.0,Medium,65
23,175.0,66.0,High,65
25,188.0,83.0,Medium,65
34,185.0,81.0,Medium,65
32,191.0,85.0,Medium,65
23,170.0,63.0,High,65
30,185.0,72.0,Medium,65
23,187.0,77.0,High,65
23,177.0,70.0,Medium,65
26,180.0,80.0,High,65
27,197.0,85.0,Medium,65
27,180.0,72.0,Medium,65
23,185.0,71.0,High,65
22,173.0,70.0,Medium,65
20,180.0,76.0,Medium,65
20,185.0,81.0,High,65
28,180.0,68.0,High,65
26,180.0,77.0,High,65
22,185.0,76.0,Medium,65
27,178.0,69.0,Medium,65
21,186.0,83.0,Medium,65
27,186.0,81.0,Medium,65
25,185.0,81.0,Medium,65
30,193.0,83.0,Medium,65
24,182.0,78.0,Medium,65
23,188.0,75.0,Medium,65
23,183.0,82.0,Medium,65
27,183.0,79.0,Medium,65
21,187.0,86.0,High,65
27,175.0,77.0,High,65
24,176.0,78.0,Medium,65
23,174.0,60.0,High,65
21,183.0,73.0,Medium,65
19,179.0,68.0,Medium,65
19,174.0,78.0,High,65
36,193.0,95.0,Medium,65
20,175.0,67.0,High,65
27,187.0,92.0,Medium,65
26,172.0,65.0,Medium,65
17,180.0,72.0,High,65
34,182.0,81.0,Low,65
28,181.0,74.0,Medium,65
23,171.0,68.0,Medium,65
25,188.0,85.0,Medium,65
27,184.0,84.0,Medium,65
35,180.0,74.0,Medium,65
21,174.0,70.0,Medium,65
22,183.0,74.0,Medium,65
21,175.0,70.0,High,65
21,183.0,75.0,High,65
27,167.0,68.0,Medium,65
35,184.0,75.0,Medium,65
23,183.0,80.0,Low,65
25,195.0,81.0,Medium,65
23,181.0,65.0,High,65
34,188.0,87.0,Medium,65
23,171.0,63.0,High,65
24,173.0,75.0,Medium,65
34,170.0,63.0,Medium,65
28,182.0,74.0,Medium,65
23,170.0,64.0,Medium,65
23,174.0,70.0,Medium,65
20,187.0,83.0,Medium,65
21,188.0,84.0,Medium,65
26,188.0,80.0,Medium,65
36,177.0,75.0,Medium,65
24,185.0,83.0,High,65
24,182.0,80.0,Medium,65
23,180.0,75.0,Medium,65
21,183.0,83.0,High,65
22,184.0,74.0,High,65
29,178.0,75.0,High,65
29,180.0,80.0,Medium,65
21,167.0,56.0,High,65
22,182.0,72.0,Low,65
29,185.0,78.0,High,65
25,180.0,74.0,Medium,65
25,185.0,83.0,Medium,65
28,188.0,80.0,Medium,65
24,185.0,82.0,High,65
19,194.0,90.0,Medium,65
28,185.0,82.0,Medium,65
25,176.0,63.0,High,65
23,190.0,80.0,Medium,65
25,177.0,75.0,High,65
20,176.0,71.0,Medium,65
24,187.0,86.0,Low,65
24,185.0,84.0,Medium,65
34,185.0,83.0,Medium,65
20,193.0,87.0,Low,65
22,187.0,80.0,Low,65
32,189.0,82.0,High,65
21,183.0,78.0,Medium,65
22,181.0,75.0,Low,65
20,185.0,79.0,Low,65
27,176.0,65.0,Medium,65
24,191.0,82.0,Medium,65
19,184.0,78.0,Medium,65
29,182.0,76.0,High,65
33,175.0,69.0,High,65
24,185.0,76.0,Medium,65
20,189.0,74.0,Medium,65
19,185.0,70.0,High,65
26,186.0,78.0,Medium,65
24,190.0,81.0,Medium,65
24,179.0,69.0,Medium,65
23,174.0,70.0,Medium,65
33,180.0,64.0,Medium,65
25,175.0,67.0,High,65
22,175.0,70.0,Medium,65
27,187.0,80.0,High,65
25,188.0,78.0,Medium,65
20,176.0,73.0,High,65
29,183.0,70.0,Medium,65
21,174.0,67.0,Medium,65
21,177.0,72.0,Medium,65
28,193.0,92.0,Medium,65
19,178.0,72.0,Medium,65
32,186.0,79.0,Medium,65
24,185.0,87.0,Medium,65
26,186.0,76.0,Medium,65
22,175.0,70.0,Medium,65
27,170.0,69.0,Medium,65
31,179.0,64.0,High,65
19,186.0,69.0,Medium,65
19,182.0,77.0,Medium,65
24,180.0,74.0,Medium,65
20,176.0,68.0,High,65
27,176.0,70.0,Medium,65
26,191.0,90.0,Medium,65
29,163.0,62.0,High,65
22,184.0,75.0,Medium,65
33,183.0,70.0,Medium,65
26,171.0,71.0,Low,65
23,179.0,70.0,Medium,65
28,186.0,88.0,Medium,65
27,187.0,86.0,Medium,65
29,175.0,71.0,Medium,65
26,173.0,64.0,High,65
26,177.0,70.0,Medium,65
20,178.0,70.0,Medium,65
21,181.0,73.0,Low,65
22,193.0,83.0,Medium,65
18,185.0,80.0,Medium,65
19,184.0,69.0,Medium,65
28,186.0,76.0,Medium,65
21,193.0,83.0,Medium,65
20,184.0,80.0,High,65
31,183.0,77.0,Medium,65
23,185.0,78.0,Medium,65
24,185.0,73.0,Medium,65
23,191.0,88.0,Medium,65
27,180.0,75.0,High,65
27,182.0,79.0,Medium,65
23,186.0,79.0,Medium,65
22,171.0,63.0,High,65
22,175.0,70.0,Medium,65
32,182.0,74.0,Medium,65
21,196.0,91.0,Medium,65
22,181.0,71.0,Medium,65
32,184.0,82.0,Medium,65
24,189.0,77.0,Medium,65
24,175.0,74.0,Medium,65
18,174.0,66.0,Medium,65
24,196.0,86.0,Medium,65
26,190.0,80.0,Medium,65
33,193.0,96.0,Medium,65
28,193.0,85.0,Medium,65
26,188.0,86.0,Low,65
24,181.0,80.0,Medium,65
34,183.0,86.0,Medium,65
34,189.0,85.0,Medium,65
20,174.0,64.0,High,65
21,181.0,72.0,Medium,65
18,183.0,75.0,Medium,65
27,182.0,76.0,High,65
20,168.0,55.0,High,65
29,190.0,83.0,Medium,65
24,183.0,84.0,Medium,65
24,175.0,75.0,Medium,65
25,174.0,73.0,High,65
22,175.0,74.0,Medium,65
24,174.0,71.0,Medium,65
20,190.0,85.0,Medium,65
29,187.0,80.0,Medium,65
24,182.0,65.0,High,65
25,188.0,83.0,High,65
31,176.0,76.0,Medium,65
25,183.0,73.0,High,65
28,190.0,79.0,Medium,65
24,170.0,65.0,Medium,65
25,180.0,75.0,Medium,65
25,179.0,70.0,Medium,65
20,175.0,80.0,Medium,65
20,179.0,70.0,Medium,65
34,202.0,100.0,High,65
28,191.0,83.0,Medium,65
27,187.0,82.0,Medium,65
19,180.0,78.0,Medium,65
19,177.0,70.0,High,65
25,186.0,77.0,High,65
18,176.0,72.0,Medium,65
31,180.0,79.0,Medium,65
23,186.0,79.0,Medium,65
21,175.0,68.0,Medium,65
31,186.0,81.0,Medium,65
22,184.0,77.0,Medium,65
30,185.0,80.0,Medium,65
21,191.0,79.0,Medium,65
21,183.0,76.0,Medium,65
25,165.0,63.0,High,65
27,175.0,68.0,Medium,65
22,174.0,70.0,Medium,65
20,170.0,64.0,High,65
24,176.0,72.0,Low,65
22,185.0,78.0,Medium,65
24,178.0,75.0,High,65
19,185.0,78.0,High,65
31,182.0,72.0,Medium,65
24,190.0,85.0,Medium,65
21,173.0,67.0,High,65
35,185.0,82.0,Medium,65
29,185.0,70.0,Medium,65
33,173.0,68.0,Medium,65
19,180.0,75.0,Medium,65
26,189.0,79.0,Medium,65
27,181.0,74.0,Medium,65
18,176.0,61.0,High,65
25,165.0,69.0,High,65
26,178.0,71.0,High,65
24,188.0,75.0,Medium,65
31,178.0,75.0,Medium,65
36,192.0,84.0,Low,65
26,180.0,76.0,Medium,65
18,185.0,78.0,Medium,65
27,180.0,80.0,Medium,65
28,175.0,74.0,High,65
29,175.0,68.0,High,65
28,180.0,77.0,Medium,65
23,178.0,74.0,Medium,65
24,181.0,71.0,Medium,65
23,170.0,65.0,High,65
23,167.0,63.0,High,65
23,184.0,77.0,Medium,65
27,191.0,83.0,Medium,65
23,180.0,78.0,Medium,65
36,174.0,77.0,Medium,65
23,177.0,78.0,Medium,65
18,175.0,64.0,Medium,65
27,178.0,77.0,High,65
24,175.0,74.0,High,65
30,186.0,75.0,High,65
24,175.0,68.0,High,65
24,175.0,80.0,Medium,65
24,168.0,69.0,Medium,65
26,184.0,75.0,High,65
22,180.0,72.0,Medium,65
27,174.0,66.0,Medium,65
20,193.0,73.0,Medium,65
24,173.0,72.0,Medium,65
18,180.0,82.0,Medium,65
31,185.0,82.0,Medium,65
24,177.0,72.0,High,65
23,180.0,73.0,High,65
21,183.0,70.0,Medium,65
33,185.0,84.0,Low,65
21,178.0,77.0,Medium,65
24,181.0,78.0,Medium,65
28,188.0,81.0,Medium,65
27,175.0,69.0,Medium,65
19,181.0,76.0,High,65
26,193.0,86.0,Medium,65
25,188.0,78.0,Medium,65
23,188.0,76.0,Medium,65
24,176.0,73.0,Medium,65
25,175.0,66.0,Medium,65
23,183.0,78.0,Medium,65
24,176.0,77.0,High,65
21,176.0,70.0,High,65
24,185.0,69.0,Medium,65
23,192.0,86.0,Medium,65
20,174.0,70.0,Medium,65
20,193.0,78.0,Medium,65
24,185.0,80.0,Medium,65
27,175.0,70.0,Medium,65
26,168.0,67.0,High,65
32,191.0,78.0,Medium,65
29,170.0,66.0,Medium,65
23,189.0,80.0,Medium,65
30,180.0,81.0,Medium,65
28,180.0,76.0,Medium,65
31,174.0,61.0,Medium,65
23,176.0,70.0,Medium,65
29,186.0,79.0,Medium,65
29,170.0,71.0,High,65
29,179.0,71.0,High,65
21,188.0,80.0,Medium,65
20,188.0,78.0,Medium,65
19,175.0,69.0,High,65
30,173.0,81.0,Medium,65
33,185.0,81.0,Low,65
28,186.0,76.0,Medium,65
27,175.0,74.0,Medium,65
31,187.0,81.0,Medium,65
20,181.0,78.0,Medium,65
26,181.0,75.0,Medium,65
25,185.0,90.0,Medium,65
25,188.0,85.0,Medium,65
33,183.0,80.0,Medium,65
20,170.0,69.0,Medium,65
25,188.0,79.0,Medium,65
19,180.0,70.0,Medium,65
24,179.0,68.0,Medium,65
31,178.0,76.0,Medium,65
20,180.0,70.0,Medium,65
21,175.0,78.0,Medium,65
22,182.0,75.0,Medium,65
19,177.0,76.0,Medium,65
29,187.0,84.0,Medium,65
26,175.0,65.0,High,65
22,175.0,75.0,High,65
17,169.0,59.0,Medium,65
33,186.0,85.0,Medium,65
23,176.0,72.0,Medium,65
24,178.0,72.0,High,65
22,182.0,66.0,Medium,65
26,182.0,84.0,Medium,65
21,182.0,73.0,Medium,65
30,183.0,79.0,Medium,65
20,188.0,73.0,Medium,65
24,172.0,70.0,Medium,65
20,175.0,66.0,Medium,65
31,190.0,82.0,Medium,65
21,186.0,72.0,High,65
20,189.0,76.0,Medium,65
32,191.0,90.0,Medium,65
24,177.0,74.0,Medium,65
34,185.0,83.0,Medium,65
22,173.0,68.0,High,65
26,187.0,78.0,Low,65
28,165.0,60.0,High,65
26,193.0,76.0,High,65
31,188.0,83.0,High,65
29,180.0,73.0,Medium,65
29,173.0,71.0,Medium,65
27,190.0,79.0,Medium,65
35,180.0,79.0,Medium,65
21,173.0,70.0,Medium,65
21,168.0,69.0,Medium,65
23,186.0,80.0,Medium,65
34,180.0,73.0,Medium,65
20,168.0,73.0,High,65
24,187.0,84.0,High,65
27,172.0,65.0,High,65
25,189.0,80.0,Medium,65
24,173.0,70.0,Medium,65
20,175.0,74.0,Medium,65
22,183.0,75.0,Medium,65
23,181.0,68.0,Medium,65
23,184.0,78.0,Medium,65
28,186.0,81.0,High,65
27,187.0,90.0,Medium,65
25,180.0,73.0,Medium,65
29,171.0,67.0,Medium,65
21,168.0,64.0,Medium,65
29,183.0,80.0,High,65
21,185.0,80.0,Medium,65
27,183.0,79.0,Medium,65
28,185.0,80.0,High,65
28,186.0,89.0,Medium,65
28,188.0,87.0,High,65
22,175.0,68.0,Medium,65
23,177.0,70.0,Medium,65
25,191.0,90.0,Medium,65
19,174.0,68.0,High,65
23,177.0,75.0,Medium,65
22,172.0,72.0,Medium,65
26,191.0,81.0,Medium,65
19,186.0,77.0,Medium,65
25,183.0,83.0,Medium,65
23,189.0,76.0,Medium,65
21,180.0,65.0,Medium,65
32,184.0,87.0,Medium,65
31,185.0,80.0,Medium,65
26,183.0,75.0,Medium,65
27,175.0,70.0,Medium,65
25,181.0,68.0,High,65
22,171.0,63.0,High,65
27,177.0,73.0,Medium,65
24,182.0,78.0,Medium,65
37,189.0,87.0,Medium,65
27,187.0,81.0,Medium,65
25,194.0,78.0,Medium,65
26,179.0,70.0,High,65
21,173.0,68.0,High,65
31,180.0,79.0,Medium,65
31,188.0,86.0,Medium,65
33,170.0,65.0,Medium,65
25,193.0,84.0,Medium,65
26,182.0,64.0,Low,65
24,186.0,77.0,Medium,65
31,187.0,82.0,Medium,65
28,184.0,76.0,Low,65
19,184.0,79.0,Medium,65
20,175.0,70.0,Medium,65
28,179.0,78.0,Medium,65
22,176.0,76.0,Medium,65
21,177.0,74.0,High,65
20,176.0,66.0,Medium,65
21,180.0,77.0,Medium,65
20,180.0,78.0,Low,65
24,182.0,79.0,Medium,65
26,188.0,90.0,Medium,65
27,186.0,78.0,Medium,65
24,178.0,72.0,Medium,65
21,171.0,67.0,Medium,65
28,187.0,79.0,Medium,65
31,188.0,83.0,Medium,65
21,185.0,77.0,Medium,65
29,185.0,83.0,Low,65
31,180.0,79.0,Medium,65
19,189.0,77.0,Medium,65
26,175.0,72.0,Medium,65
26,177.0,70.0,Medium,65
24,179.0,77.0,Medium,65
26,189.0,81.0,Low,65
30,182.0,70.0,Medium,65
28,175.0,60.0,Medium,65
20,178.0,70.0,High,65
28,185.0,80.0,High,65
33,176.0,77.0,High,65
21,178.0,70.0,Medium,65
25,178.0,75.0,Medium,65
25,182.0,74.0,Medium,65
33,180.0,70.0,Medium,65
21,183.0,80.0,Medium,65
24,176.0,67.0,High,65
29,184.0,89.0,Medium,65
25,190.0,82.0,Medium,65
26,186.0,82.0,Medium,65
24,178.0,72.0,Medium,65
24,186.0,79.0,Medium,65
37,189.0,81.0,Medium,65
32,180.0,88.0,Medium,65
30,181.0,79.0,Low,65
25,188.0,78.0,Medium,65
27,193.0,87.0,Medium,65
29,180.0,74.0,Medium,65
29,183.0,74.0,Medium,65
30,183.0,84.0,Medium,65
22,180.0,72.0,Medium,65
27,182.0,73.0,Medium,65
20,180.0,82.0,Medium,65
24,179.0,75.0,High,65
35,180.0,78.0,Medium,65
20,176.0,73.0,Medium,65
26,180.0,72.0,High,65
33,187.0,90.0,Medium,65
27,171.0,64.0,High,65
26,178.0,72.0,Medium,65
20,178.0,79.0,High,65
31,187.0,79.0,Medium,65
31,182.0,78.0,High,65
23,183.0,75.0,Medium,65
31,187.0,82.0,Low,65
28,196.0,88.0,Medium,65
35,178.0,71.0,Medium,65
27,177.0,76.0,Medium,65
33,188.0,86.0,Medium,65
35,186.0,82.0,Medium,65
20,188.0,74.0,Medium,65
31,178.0,71.0,High,65
27,166.0,69.0,High,65
22,186.0,70.0,Medium,65
28,175.0,70.0,Low,65
22,193.0,85.0,Medium,65
23,191.0,83.0,Medium,65
20,191.0,75.0,High,65
19,185.0,69.0,Medium,65
18,190.0,79.0,Medium,65
24,184.0,90.0,Medium,65
24,182.0,82.0,High,65
22,172.0,63.0,Medium,65
21,172.0,67.0,Low,65
30,183.0,82.0,Medium,65
28,177.0,65.0,High,65
26,185.0,73.0,Medium,65
23,183.0,75.0,Medium,65
22,177.0,68.0,Medium,65
23,173.0,70.0,High,65
18,174.0,64.0,High,65
25,181.0,75.0,Medium,65
22,177.0,72.0,Medium,65
21,176.0,69.0,Medium,65
27,187.0,81.0,Medium,65
23,185.0,78.0,Medium,65
29,189.0,86.0,Medium,65
20,180.0,70.0,Medium,65
23,198.0,94.0,Medium,65
26,183.0,79.0,High,65
27,175.0,68.0,Medium,65
22,183.0,73.0,High,65
22,172.0,70.0,High,65
26,181.0,74.0,High,65
32,184.0,73.0,Medium,65
23,179.0,81.0,Medium,65
27,177.0,73.0,Medium,65
23,174.0,72.0,High,65
32,185.0,72.0,Medium,65
21,184.0,79.0,High,65
24,183.0,82.0,Medium,65
28,176.0,63.0,High,65
21,189.0,87.0,Medium,65
28,169.0,65.0,High,65
20,175.0,68.0,Medium,65
21,181.0,70.0,Medium,65
21,181.0,77.0,Medium,65
27,180.0,79.0,Medium,65
30,191.0,91.0,Medium,65
27,180.0,79.0,Medium,65
22,178.0,79.0,Medium,65
33,188.0,85.0,Medium,65
20,175.0,70.0,Medium,65
25,167.0,63.0,Medium,65
30,187.0,74.0,Medium,65
24,183.0,77.0,Medium,65
21,172.0,73.0,Medium,65
23,172.0,70.0,Medium,65
23,187.0,80.0,Medium,65
28,186.0,90.0,Medium,65
16,185.0,75.0,Medium,65
32,182.0,75.0,Medium,65
30,177.0,72.0,High,65
21,183.0,72.0,Medium,65
20,178.0,69.0,High,65
21,175.0,70.0,Medium,65
27,174.0,72.0,High,65
27,178.0,78.0,Medium,65
26,191.0,82.0,Medium,65
28,176.0,70.0,Medium,65
24,173.0,73.0,High,65
24,178.0,73.0,High,65
29,178.0,66.0,Medium,65
23,175.0,75.0,High,65
29,183.0,79.0,Low,65
21,189.0,77.0,Low,65
27,178.0,74.0,Medium,65
27,173.0,70.0,Medium,65
24,187.0,85.0,Medium,65
30,184.0,77.0,High,65
26,183.0,85.0,High,65
28,167.0,62.0,Medium,65
36,183.0,78.0,Medium,65
19,177.0,73.0,Medium,65
28,186.0,85.0,Medium,65
27,170.0,67.0,Medium,65
23,174.0,65.0,High,65
23,164.0,58.0,High,65
28,175.0,68.0,High,65
28,190.0,93.0,Medium,65
24,175.0,58.0,Medium,65
31,185.0,72.0,Medium,65
24,171.0,68.0,High,65
20,185.0,79.0,Medium,65
27,177.0,70.0,High,65
22,183.0,75.0,Medium,65
33,189.0,83.0,Medium,65
27,179.0,77.0,Medium,65
25,191.0,82.0,Medium,65
25,177.0,73.0,High,65
30,181.0,78.0,Medium,65
27,174.0,71.0,Medium,65
24,184.0,74.0,Medium,65
21,177.0,73.0,High,65
27,186.0,84.0,Medium,65
26,188.0,85.0,High,65
33,184.0,83.0,Low,65
21,181.0,75.0,Medium,65
24,175.0,65.0,Medium,65
23,186.0,81.0,Medium,65
29,178.0,76.0,Medium,65
23,187.0,80.0,Medium,65
25,189.0,83.0,Medium,65
22,176.0,72.0,Medium,65
30,190.0,86.0,Medium,65
30,180.0,72.0,High,65
22,180.0,70.0,Medium,65
21,175.0,70.0,High,65
21,172.0,60.0,High,65
31,185.0,75.0,Medium,65
29,191.0,85.0,Medium,65
28,182.0,78.0,Low,65
33,187.0,81.0,Medium,65
27,186.0,69.0,Medium,65
29,188.0,68.0,Medium,65
33,183.0,77.0,Medium,65
27,179.0,72.0,Medium,65
29,184.0,85.0,Medium,65
35,186.0,78.0,High,65
25,180.0,74.0,Medium,65
31,188.0,83.0,Medium,65
20,167.0,64.0,High,65
24,185.0,81.0,High,65
22,178.0,84.0,Medium,65
33,180.0,76.0,Medium,65
29,185.0,84.0,Low,65
24,172.0,66.0,High,65
22,187.0,84.0,Medium,65
26,179.0,85.0,Medium,65
34,178.0,74.0,Medium,65
21,180.0,72.0,Medium,65
26,174.0,65.0,Medium,65
24,177.0,70.0,Medium,65
18,173.0,67.0,Medium,65
25,185.0,77.0,Medium,65
26,193.0,75.0,Medium,65
28,187.0,75.0,Medium,65
25,178.0,65.0,High,65
23,185.0,82.0,Medium,65
23,178.0,65.0,Medium,65
29,187.0,77.0,Low,65
35,183.0,88.0,High,65
23,183.0,76.0,Medium,65
28,183.0,76.0,Medium,65
23,175.0,68.0,High,65
34,170.0,78.0,Medium,65
22,177.0,71.0,High,65
20,180.0,69.0,Medium,65
28,185.0,82.0,Medium,65
24,183.0,77.0,High,65
29,185.0,80.0,Medium,65
20,176.0,70.0,Medium,65
25,194.0,83.0,Low,65
25,183.0,76.0,Medium,65
22,186.0,74.0,High,65
25,188.0,78.0,Medium,65
21,178.0,77.0,Medium,65
28,169.0,64.0,High,65
30,174.0,64.0,Medium,65
27,178.0,79.0,High,65
22,177.0,70.0,Medium,65
27,182.0,79.0,Medium,65
27,180.0,75.0,High,65
20,171.0,72.0,Medium,65
29,188.0,78.0,Medium,65
26,188.0,72.0,Medium,65
31,169.0,70.0,High,65
25,186.0,80.0,Medium,65
25,178.0,75.0,Medium,65
35,188.0,83.0,Medium,65
23,191.0,85.0,Medium,65
30,184.0,76.0,Medium,65
20,178.0,75.0,Medium,65
26,181.0,74.0,High,65
20,176.0,69.0,High,65
23,158.0,56.0,Medium,65
29,187.0,78.0,High,65
33,179.0,71.0,Medium,65
33,185.0,82.0,High,65
25,183.0,80.0,Medium,65
28,185.0,84.0,Medium,65
26,178.0,71.0,Medium,65
25,179.0,70.0,Medium,65
24,167.0,66.0,High,65
21,171.0,61.0,Medium,65
30,170.0,70.0,High,65
21,196.0,82.0,Medium,65
29,183.0,83.0,High,65
29,189.0,84.0,Medium,65
25,183.0,78.0,Medium,65
24,182.0,79.0,High,65
26,185.0,80.0,Medium,65
23,168.0,70.0,Medium,65
29,194.0,84.0,Medium,65
23,185.0,74.0,Low,65
18,173.0,62.0,High,65
26,186.0,85.0,Medium,65
17,187.0,80.0,Medium,65
23,177.0,72.0,High,65
32,181.0,81.0,Medium,65
30,194.0,90.0,Medium,65
29,187.0,79.0,Medium,65
21,178.0,69.0,High,65
27,181.0,76.0,Medium,65
28,185.0,74.0,Medium,65
22,172.0,72.0,Medium,65
36,178.0,71.0,Low,65
20,184.0,76.0,Medium,65
33,191.0,78.0,High,65
29,178.0,79.0,Medium,65
25,178.0,72.0,Medium,65
34,190.0,93.0,Medium,65
30,179.0,78.0,Medium,65
31,183.0,73.0,Medium,65
31,177.0,74.0,Medium,65
23,181.0,73.0,Medium,65
23,174.0,69.0,High,65
22,182.0,80.0,Medium,65
28,184.0,75.0,Medium,65
29,181.0,77.0,Medium,65
23,177.0,70.0,Medium,65
22,182.0,72.0,Medium,65
20,190.0,88.0,Medium,65
25,169.0,79.0,Medium,65
27,170.0,69.0,Medium,65
20,193.0,79.0,Medium,65
33,181.0,79.0,High,65
23,184.0,83.0,High,65
24,185.0,79.0,Medium,65
17,174.0,72.0,High,65
26,178.0,73.0,High,65
28,184.0,80.0,Medium,65
23,176.0,68.0,Medium,65
27,184.0,76.0,Medium,65
21,179.0,73.0,Medium,65
22,180.0,77.0,Medium,65
31,181.0,70.0,Medium,65
32,175.0,73.0,High,65
23,180.0,74.0,Medium,65
30,176.0,65.0,Medium,65
27,168.0,65.0,High,65
20,189.0,82.0,Low,65
25,181.0,75.0,Medium,65
21,172.0,66.0,Medium,65
20,188.0,78.0,Medium,65
24,176.0,71.0,High,65
27,181.0,77.0,Medium,65
26,179.0,79.0,High,65
26,189.0,84.0,Medium,65
30,191.0,92.0,Medium,65
23,184.0,74.0,High,65
27,177.0,78.0,High,65
28,174.0,71.0,Medium,65
24,178.0,75.0,Medium,65
30,184.0,79.0,Medium,65
22,174.0,75.0,Medium,65
26,181.0,79.0,High,65
24,184.0,76.0,High,65
30,180.0,75.0,High,65
31,191.0,78.0,High,65
23,169.0,63.0,Medium,65
21,190.0,85.0,Medium,65
22,175.0,67.0,High,65
23,195.0,93.0,Medium,65
28,188.0,89.0,Medium,65
30,179.0,74.0,Medium,65
30,187.0,81.0,Medium,65
25,180.0,75.0,Medium,65
24,180.0,76.0,Medium,65
21,195.0,75.0,Medium,65
22,184.0,75.0,Medium,65
21,184.0,79.0,High,65
20,175.0,69.0,High,65
23,175.0,68.0,Medium,65
17,170.0,66.0,High,65
34,179.0,75.0,Medium,65
25,179.0,75.0,Medium,65
21,178.0,58.0,High,65
26,188.0,80.0,Medium,65
33,174.0,81.0,High,65
23,175.0,72.0,Medium,65
25,179.0,73.0,Medium,65
21,177.0,74.0,Medium,65
31,183.0,75.0,Low,65
32,179.0,73.0,Low,65
28,193.0,89.0,Medium,65
27,189.0,80.0,Medium,65
23,178.0,78.0,High,65
23,176.0,82.0,Medium,65
22,174.0,63.0,Medium,65
30,180.0,61.0,High,65
26,189.0,79.0,Medium,65
19,184.0,75.0,Medium,65
29,178.0,71.0,High,65
26,168.0,73.0,Medium,65
23,177.0,69.0,Medium,65
21,175.0,72.0,High,65
30,170.0,74.0,Medium,65
21,184.0,84.0,Medium,65
28,186.0,78.0,High,65
24,183.0,73.0,Medium,65
26,173.0,73.0,High,65
26,185.0,72.0,Medium,65
28,165.0,64.0,High,65
23,175.0,65.0,Medium,65
19,186.0,78.0,Medium,65
20,182.0,74.0,Medium,65
24,168.0,70.0,Medium,65
25,181.0,68.0,Medium,65
27,165.0,63.0,High,65
33,175.0,68.0,High,65
22,186.0,83.0,Medium,65
30,183.0,77.0,High,65
21,179.0,71.0,Medium,65
30,188.0,83.0,Medium,65
23,178.0,74.0,Medium,65
30,191.0,78.0,Medium,65
24,175.0,76.0,High,65
25,187.0,79.0,High,65
25,191.0,76.0,Medium,65
23,180.0,77.0,Medium,65
33,180.0,70.0,Medium,65
19,171.0,61.0,High,65
23,173.0,72.0,High,65
23,163.0,60.0,High,65
24,173.0,67.0,Medium,65
21,191.0,89.0,Medium,65
33,181.0,75.0,Medium,65
30,183.0,76.0,Medium,65
21,178.0,70.0,Medium,65
26,184.0,79.0,Medium,65
22,178.0,68.0,Medium,65
17,184.0,74.0,Medium,65
24,175.0,66.0,High,65
39,172.0,75.0,Low,65
30,183.0,81.0,Low,65
27,183.0,82.0,Medium,65
21,178.0,80.0,Low,65
27,179.0,74.0,Medium,65
26,181.0,85.0,High,65
29,171.0,73.0,Medium,65
31,188.0,89.0,Medium,65
25,172.0,69.0,Medium,65
23,184.0,80.0,Medium,65
31,183.0,80.0,Low,65
21,188.0,74.0,Medium,65
26,185.0,78.0,Medium,65
19,181.0,70.0,Medium,65
20,184.0,73.0,Medium,65
25,172.0,70.0,Medium,65
37,183.0,78.0,Medium,65
23,185.0,74.0,High,65
29,173.0,70.0,High,65
27,193.0,78.0,Medium,65
35,183.0,76.0,High,65
27,188.0,76.0,Medium,65
21,185.0,83.0,Medium,65
